1,1480.207320690155,0.7305421645824726,0.19375
2,1549.935070514679,0.8053207428027422,0.1040625
3,1632.1031422615051,0.831965331847851,0.195625
4,1698.2574207782745,0.7274763339605087,0.1553125
5,1764.8626692295074,0.7411161936246432,0.164375
6,1778.8872179985046,0.7480234152231461,0.2284375
7,2163.0529129505157,0.7359916965166727,0.154375
8,2351.69753408432,0.7474412474876795,0.2265625
9,2364.5657567977905,0.824220250814389,0.1040625
10,2623.9879410266876,0.7002320327819922,0.1221875
11,2785.2608284950256,0.7341576264454768,0.129375
12,2799.011104106903,0.648691217868756,0.2140625
13,2956.867888689041,0.6193938843714886,0.31625
14,3131.08709692955,0.5835996606411078,0.489375
15,3250.9782934188843,0.5890637651467935,0.2478125
16,3378.442759037018,0.7201947424656305,0.235625
17,3745.625731945038,0.610669982738984,0.331875
18,3757.619634628296,0.5158506761758755,0.50875
19,3822.1113724708557,0.5302200645972521,0.4821875
20,4378.826399087906,0.5887962212929359,0.4484375
21,4387.3097677230835,0.5659150771605663,0.41625
22,4405.694437742233,0.4826443936580267,0.4915625
23,4458.086512327194,0.5067029595375061,0.4053125
24,4512.311836242676,0.5027169615794451,0.4846875
25,4586.412700891495,0.4538755936500354,0.4671875
26,4656.9481518268585,0.45274759103090334,0.4565625
27,4671.089560747147,0.3857014041680556,0.59125
28,4844.084800481796,0.4677571623753279,0.4559375
29,4876.9157836437225,0.5957339192048098,0.3803125
30,4985.849304437637,0.5132364195126754,0.4515625
31,5057.066600322723,0.4381093654112938,0.4959375
32,5137.435760736465,0.48030617374640244,0.5046875
33,5200.109749078751,0.6311369500099084,0.4025
34,5266.416362047195,0.8255251202827845,0.35125
35,5279.453303337097,0.6110203418976221,0.4396875
36,5390.314411640167,0.6480986537077488,0.45
37,5471.183591604233,0.48519443854307515,0.5625
38,5589.81805896759,0.6992190778255463,0.395625
39,5617.893726348877,0.39339314706814593,0.565
40,5639.3385055065155,0.4449999554034991,0.4890625
1,1706.755764245987,0.7385870080727798,0.103125
2,1937.300192117691,0.773910288627331,0.355
3,1944.3737490177155,0.774857331544925,0.193125
4,2155.652044773102,0.7320154049457648,0.211875
5,2348.0706124305725,0.7029626048528231,0.230625
6,2630.582990884781,0.7385123509627122,0.2
7,2643.824872493744,0.6887924388433114,0.3403125
8,2681.527971982956,0.6689612689690713,0.3871875
9,2918.3939847946167,0.6381377952221112,0.31875
10,3054.366042613983,0.6764640708764394,0.3796875
11,3457.9563834667206,0.5911304744390341,0.3675
12,3541.1394560337067,0.5525687673153021,0.408125
13,3576.1626510620117,0.5521238988790756,0.423125
14,3807.4489574432373,0.5042762167942829,0.5153125
15,4147.196387290955,0.518909480327215,0.50125
16,4203.123678445816,0.4810923865208259,0.453125
17,4256.055490016937,0.4676074118186266,0.503125
18,4831.542797803879,0.3901476309849666,0.57625
19,5120.847636461258,0.4695337491157727,0.5434375
20,5553.009864091873,1.149624119966458,0.1275
21,5920.427026987076,0.4682209461163252,0.48
22,6182.179195642471,0.4069134478385632,0.5184375
23,6199.08788061142,0.3321798073175626,0.6478125
24,6367.288906812668,0.39484030887102467,0.5628125
25,6396.299333333969,0.3404640983312558,0.65
26,6685.887098789215,0.4070298690826465,0.5740625
27,6752.962955713272,0.43801353833614254,0.49625
28,6848.804077386856,0.33311411088857895,0.6615625
29,6967.358670473099,0.3659846713909736,0.6096875
30,7104.68697476387,0.3690556616355211,0.628125
31,7338.525447845459,0.38760338112329823,0.6034375
32,7636.631212234497,0.2751357968036945,0.7065625
33,7760.891377210617,0.25350638708243,0.71375
34,7928.410282373428,0.31690639639512086,0.6890625
35,8051.134987592697,0.2787324274197603,0.70375
36,8245.042134523392,0.3408638334427124,0.6309375
37,8454.141336679459,0.3506064262145605,0.6159375
38,8504.761721372604,0.28475445699997437,0.70125
39,8674.412669420242,0.28282456673108614,0.71
40,8739.658540725708,0.3118112618342424,0.64625
